Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel
take 6,pitcher(david),,,take 7,david(pitcher),,,take 8,david(pitcher,,,take 9,AJ,,,take 10,"aj (""bad"" lol)",,,take 11,AJ tripped,,,take 12,AJ,,,take 13,alex,,,take 14,alex,,,take 15,alex,,,take 16,alex,,,take 17,anil,jumped right before data collection,,take 18,anil,,,take 19,anil,,,take 20,corey,,,take 21,corey,,,take 22,corey,,,take 23,hwei,,,take 24,hwei,,,take 25,hwei,,,short 1,short 1,,,short 2,short 2,,,short 3,short 3,,
0.35,4.90123,9.295696,1.31848,0.35,1.430441,10.75119,0.562744,0.35,2.466079,10.4433,0.870636,0.35,0.058919,9.687559,4.92922,0.35,-1.87241,10.86315,1.178529,0.35,-0.50089,8.903833,3.949562,0.35,-2.82407,10.41531,1.878284,0.35,0.926617,10.7232,-0.55687,0.35,3.585689,9.911481,1.458431,0.35,0.226861,10.75119,-1.20064,0.35,-0.94873,11.42295,-1.22863,0.35,5.181132,8.036136,1.710343,0.35,-2.76809,10.1354,-0.52888,0.35,-3.49584,10.47129,-2.32025,0.35,-6.60276,7.924175,2.438089,0.35,-6.60276,7.924175,2.438089,0.35,-5.06329,9.183735,2.214167,0.35,0.674705,-9.84962,-0.47289,0.35,0.982597,-9.59771,-0.47289,0.35,0.394802,-9.6257,-0.80878,0.35,-1.78844,5.209122,-0.55687,0.35,-6.71472,7.924175,2.773972,0.35,-5.14726,5.461034,5.01319
0.3625,4.92922,9.295696,1.29049,0.3625,1.34647,10.69521,0.534753,0.3625,2.466079,10.47129,0.842646,0.3625,0.030929,9.631579,4.95721,0.3625,-1.9004,10.97511,1.262499,0.3625,-1.11667,7.840204,3.837601,0.3625,-2.82407,10.24736,1.878284,0.3625,0.786665,10.7232,-0.55687,0.3625,3.641669,9.911481,1.402451,0.3625,0.226861,10.83516,-1.20064,0.3625,-0.89275,11.11506,-1.25662,0.3625,6.18878,9.463637,1.31848,0.3625,-2.96403,9.995452,-0.50089,0.3625,-3.69177,10.58325,-2.29226,0.3625,-6.85467,7.868194,2.690001,0.3625,-6.85467,7.868194,2.690001,0.3625,-5.06329,8.903833,2.354118,0.3625,0.702695,-9.84962,-0.50089,0.3625,1.122548,-9.68168,-0.47289,0.3625,0.366812,-9.6257,-0.86476,0.3625,-2.34824,6.328731,-1.0327,0.3625,-6.74271,7.924175,2.690001,0.3625,-4.92334,5.321083,4.733288
0.375,4.95721,9.603589,1.29049,0.375,1.34647,10.75119,0.534753,0.375,2.49407,10.52727,0.842646,0.375,0.002939,9.547608,4.95721,0.375,-1.92839,11.05908,1.37446,0.375,-1.39657,7.308389,3.669659,0.375,-2.85206,10.21937,1.934265,0.375,0.702695,10.77918,-0.58486,0.375,3.75363,9.911481,1.430441,0.375,0.282841,10.86315,-1.20064,0.375,-0.80878,10.89114,-1.34059,0.375,6.748585,11.50692,1.178529,0.375,-2.88005,10.07942,-0.55687,0.375,-3.83172,10.55526,-2.20829,0.375,-6.99462,7.812214,2.941913,0.375,-6.99462,7.812214,2.941913,0.375,-5.0353,8.763882,2.382109,0.375,0.730685,-9.79364,-0.50089,0.375,1.010587,-9.73766,-0.58486,0.375,0.394802,-9.70967,-0.89275,0.375,-3.55182,8.036136,-1.62049,0.375,-6.68673,7.896184,2.745982,0.375,-4.97932,5.908878,4.257454
0.3875,4.95721,10.1354,1.262499,0.3875,1.29049,10.77918,0.478773,0.3875,2.55005,10.52727,0.842646,0.3875,-0.02505,9.435647,4.90123,0.3875,-2.04035,11.05908,1.486421,0.3875,-1.3126,7.252409,3.641669,0.3875,-2.99202,10.38732,2.018236,0.3875,0.618724,10.69521,-0.58486,0.3875,3.78162,9.939471,1.486421,0.3875,0.254851,10.7232,-1.14466,0.3875,-0.64084,10.97511,-1.42456,0.3875,6.524663,14.55786,0.534753,0.3875,-2.65613,10.19138,-0.4449,0.3875,-3.77574,10.52727,-2.12432,0.3875,-6.93864,7.812214,3.081864,0.3875,-6.93864,7.812214,3.081864,0.3875,-5.11927,8.763882,2.270148,0.3875,0.702695,-9.73766,-0.58486,0.3875,0.814656,-9.82163,-0.7528,0.3875,0.394802,-9.76565,-0.80878,0.3875,-5.45516,10.33133,-2.43221,0.3875,-6.68673,7.896184,2.690001,0.3875,-5.31521,7.448341,3.865591
0.4,5.209122,10.69521,1.402451,0.4,1.262499,10.77918,0.590734,0.4,2.55005,10.55526,0.842646,0.4,-0.08103,9.491628,4.873239,0.4,-2.1803,11.11506,1.486421,0.4,-1.00471,7.700253,3.613679,0.4,-3.24393,10.4433,2.074216,0.4,0.534753,10.7232,-0.55687,0.4,3.837601,9.883491,1.514411,0.4,0.282841,10.63923,-1.20064,0.4,-0.50089,11.283,-1.56451,0.4,6.384712,18.19659,-0.27696,0.4,-2.37623,10.24736,-0.4449,0.4,-3.83172,10.55526,-2.04035,0.4,-6.7707,7.784223,3.081864,0.4,-6.7707,7.784223,3.081864,0.4,-5.28721,8.987803,2.214167,0.4,0.758675,-9.73766,-0.55687,0.4,0.870636,-9.82163,-0.78079,0.4,0.366812,-9.79364,-0.7528,0.4,-7.94629,12.93443,-2.99202,0.4,-6.74271,7.980155,2.773972,0.4,-5.95898,9.295696,3.445737
0.4125,5.545005,10.89114,1.570392,0.4125,1.234509,10.86315,0.590734,0.4125,2.606031,10.55526,0.870636,0.4125,-0.19299,9.547608,4.845249,0.4125,-2.32025,11.22702,1.458431,0.4125,-0.72481,8.400009,3.641669,0.4125,-3.35589,10.35932,2.158187,0.4125,0.534753,10.7232,-0.61285,0.4125,3.809611,9.855501,1.514411,0.4125,0.310832,10.69521,-1.20064,0.4125,-0.30495,11.50692,-1.62049,0.4125,6.692604,19.37218,-0.7528,0.4125,-2.20829,10.4433,-0.33294,0.4125,-3.83172,10.61124,-2.06834,0.4125,-6.68673,7.476331,3.053874,0.4125,-6.68673,7.476331,3.053874,0.4125,-5.37119,9.267706,2.186177,0.4125,0.814656,-9.68168,-0.50089,0.4125,1.010587,-9.96158,-0.78079,0.4125,0.282841,-9.82163,-0.72481,0.4125,-10.8853,15.08967,-2.51618,0.4125,-6.74271,7.924175,2.745982,0.4125,-6.7707,10.49928,2.969904
0.425,5.908878,10.61124,1.794314,0.425,1.262499,10.91913,0.618724,0.425,2.55005,10.58325,0.870636,0.425,-0.30495,9.575598,4.845249,0.425,-2.4602,11.33898,1.430441,0.425,-0.41691,9.211725,3.78162,0.425,-3.3279,10.19138,2.214167,0.425,0.562744,10.66722,-0.64084,0.425,3.837601,9.855501,1.486421,0.425,0.310832,10.69521,-1.20064,0.425,-0.22098,11.5629,-1.56451,0.425,6.888536,17.16095,-0.86476,0.425,-2.15231,10.52727,-0.27696,0.425,-3.55182,10.61124,-2.06834,0.425,-6.63075,7.112458,3.165835,0.425,-6.63075,7.112458,3.165835,0.425,-5.3432,9.519618,2.158187,0.425,0.786665,-9.70967,-0.52888,0.425,1.150538,-10.1295,-0.66883,0.425,0.254851,-9.87761,-0.78079,0.425,-13.5163,15.20163,-1.50853,0.425,-6.7707,7.896184,2.717991,0.425,-7.19055,10.55526,2.354118
0.4375,5.964858,9.967462,1.962255,0.4375,1.234509,10.94712,0.618724,0.4375,2.466079,10.58325,0.870636,0.4375,-0.38892,9.575598,4.873239,0.4375,-2.57216,11.64688,1.37446,0.4375,-0.30495,9.659569,3.893581,0.4375,-3.27192,10.02344,2.186177,0.4375,0.702695,10.69521,-0.64084,0.4375,3.893581,9.82751,1.458431,0.4375,0.338822,10.7232,-1.17265,0.4375,-0.22098,11.61889,-1.53652,0.4375,5.936868,15.0057,-2.06834,0.4375,-2.32025,10.66722,-0.30495,0.4375,-3.24393,10.4433,-2.04035,0.4375,-6.79869,6.860546,3.361767,0.4375,-6.79869,6.860546,3.361767,0.4375,-5.28721,9.575598,2.158187,0.4375,0.814656,-9.76565,-0.50089,0.4375,1.234509,-10.2415,-0.64084,0.4375,0.198871,-9.87761,-0.83677,0.4375,-14.8319,13.21433,-0.78079,0.4375,-6.71472,7.840204,2.690001,0.4375,-7.66638,10.24736,1.570392
0.45,5.572995,9.239716,2.018236,0.45,1.178529,10.94712,0.618724,0.45,2.326128,10.61124,0.786665,0.45,-0.4449,9.547608,4.845249,0.45,-2.76809,11.8708,1.34647,0.45,-0.27696,9.967462,3.949562,0.45,-3.13197,9.911481,2.186177,0.45,0.758675,10.69521,-0.66883,0.45,3.865591,9.883491,1.486421,0.45,0.282841,10.69521,-1.20064,0.45,-0.10902,11.53491,-1.53652,0.45,4.789269,13.69016,-3.46785,0.45,-2.40422,10.86315,-0.33294,0.45,-2.99202,10.24736,-1.87241,0.45,-6.99462,6.804565,3.613679,0.45,-6.99462,6.804565,3.613679,0.45,-5.23123,9.491628,2.186177,0.45,0.842646,-9.84962,-0.50089,0.45,1.29049,-10.2695,-0.69682,0.45,0.14289,-9.84962,-0.83677,0.45,-15.9795,12.40261,-0.89275,0.45,-6.65874,7.868194,2.662011,0.45,-8.78599,10.24736,1.066568
0.4625,4.789269,8.707901,1.850294,0.4625,1.150538,11.0031,0.674705,0.4625,2.326128,10.55526,0.786665,0.4625,-0.41691,9.519618,4.845249,0.4625,-3.048,11.95477,1.430441,0.4625,-0.13701,10.24736,4.061523,0.4625,-3.048,9.939471,2.102206,0.4625,0.870636,10.7232,-0.66883,0.4625,3.865591,9.911481,1.458431,0.4625,0.226861,10.69521,-1.22863,0.4625,0.14289,11.17104,-1.62049,0.4625,3.557698,13.24232,-4.05564,0.4625,-2.23628,11.05908,-0.38892,0.4625,-2.99202,10.05143,-1.73246,0.4625,-7.13457,6.916526,3.893581,0.4625,-7.13457,6.916526,3.893581,0.4625,-5.23123,9.435647,2.214167,0.4625,0.870636,-9.87761,-0.52888,0.4625,1.29049,-10.2975,-0.89275,0.4625,0.254851,-9.82163,-0.78079,0.4625,-17.463,14.41791,-1.42456,0.4625,-6.63075,7.896184,2.717991,0.4625,-10.0456,10.55526,1.010587
0.475,3.949562,8.511969,1.514411,0.475,1.066568,11.05908,0.674705,0.475,2.354118,10.52727,0.758675,0.475,-0.30495,9.491628,4.90123,0.475,-3.3279,11.73085,1.626372,0.475,0.002939,10.47129,4.117503,0.475,-2.96403,9.883491,2.186177,0.475,0.898626,10.7232,-0.66883,0.475,3.837601,9.883491,1.458431,0.475,0.254851,10.63923,-1.22863,0.475,0.450783,10.80717,-1.56451,0.475,2.158187,13.07438,-4.1956,0.475,-2.23628,11.05908,-0.38892,0.475,-3.21594,9.883491,-1.73246,0.475,-7.02261,7.056477,4.089513,0.475,-7.02261,7.056477,4.089513,0.475,-5.31521,9.491628,2.158187,0.475,0.786665,-9.87761,-0.52888,0.475,1.262499,-10.2415,-1.06069,0.475,0.338822,-9.84962,-0.7528,0.475,-18.4426,18.14061,-1.56451,0.475,-6.63075,7.952165,2.717991,0.475,-10.8573,10.33133,0.842646
0.4875,3.333777,8.59594,1.150538,0.4875,0.982597,11.05908,0.618724,0.4875,2.410099,10.52727,0.758675,0.4875,-0.165,9.519618,4.90123,0.4875,-3.41187,11.11506,1.766324,0.4875,0.08691,10.47129,4.145493,0.4875,-2.96403,9.855501,2.186177,0.4875,0.926617,10.77918,-0.64084,0.4875,3.865591,9.911481,1.514411,0.4875,0.310832,10.66722,-1.22863,0.4875,0.786665,10.61124,-1.53652,0.4875,2.214167,11.84281,-3.97167,0.4875,-2.32025,11.05908,-0.36093,0.4875,-3.3279,9.79952,-1.76045,0.4875,-6.71472,7.280399,4.061523,0.4875,-6.71472,7.280399,4.061523,0.4875,-5.37119,9.463637,2.186177,0.4875,0.758675,-9.9056,-0.47289,0.4875,1.150538,-10.1295,-1.08868,0.4875,0.394802,-9.82163,-0.7528,0.4875,-18.0508,20.57576,-1.3126,0.4875,-6.68673,7.980155,2.717991,0.4875,-11.0812,9.071774,0.366812
0.5,3.081864,9.043784,0.842646,0.5,0.898626,11.03109,0.674705,0.5,2.466079,10.49928,0.814656,0.5,-0.24897,9.603589,4.92922,0.5,-3.21594,10.21937,1.766324,0.5,0.14289,10.24736,4.117503,0.5,-2.96403,9.855501,2.214167,0.5,0.898626,10.75119,-0.66883,0.5,3.893581,9.911481,1.486421,0.5,0.310832,10.69521,-1.20064,0.5,1.122548,10.55526,-1.48054,0.5,3.361767,10.97511,-3.29991,0.5,-2.37623,10.94712,-0.36093,0.5,-3.3279,9.77153,-1.73246,0.5,-6.4628,7.532311,4.033532,0.5,-6.4628,7.532311,4.033532,0.5,-5.3432,9.323686,2.074216,0.5,0.702695,-9.93359,-0.4449,0.5,1.066568,-9.9056,-1.0327,0.5,0.478773,-9.79364,-0.78079,0.5,-16.9591,20.7437,-1.45255,0.5,-6.74271,7.952165,2.773972,0.5,-10.8293,7.39236,-0.22098
0.5125,3.221816,9.575598,0.786665,0.5125,0.926617,11.0031,0.618724,0.5125,2.52206,10.49928,0.814656,0.5125,-0.27696,9.631579,4.92922,0.5125,-2.90805,9.519618,1.766324,0.5125,0.058919,10.07942,4.145493,0.5125,-2.93604,9.77153,2.214167,0.5125,0.870636,10.75119,-0.58486,0.5125,3.921571,9.883491,1.458431,0.5125,0.254851,10.77918,-1.14466,0.5125,1.430441,10.61124,-1.62049,0.5125,4.453386,10.55526,-2.57216,0.5125,-2.4602,10.83516,-0.47289,0.5125,-3.3279,9.715549,-1.76045,0.5125,-6.26687,7.784223,4.061523,0.5125,-6.26687,7.784223,4.061523,0.5125,-5.28721,9.267706,2.018236,0.5125,0.674705,-9.9056,-0.47289,0.5125,0.926617,-9.73766,-0.94873,0.5125,0.534753,-9.87761,-0.83677,0.5125,-16.9312,20.99561,-1.06069,0.5125,-6.71472,7.868194,2.773972,0.5125,-10.6333,6.244761,-0.94873
0.525,3.641669,10.1354,0.842646,0.525,0.954607,10.91913,0.618724,0.525,2.55005,10.49928,0.842646,0.525,-0.33294,9.603589,4.92922,0.525,-2.51618,9.211725,1.794314,0.525,-0.13701,9.995452,4.117503,0.525,-2.79608,9.715549,2.186177,0.525,0.842646,10.75119,-0.61285,0.525,3.949562,9.855501,1.486421,0.525,0.226861,10.80717,-1.17265,0.525,1.626372,10.80717,-1.67647,0.525,5.097161,9.883491,-2.71211,0.525,-2.57216,10.77918,-0.64084,0.525,-3.35589,9.77153,-1.70447,0.525,-6.09893,7.868194,4.145493,0.525,-6.09893,7.868194,4.145493,0.525,-5.37119,9.183735,1.962255,0.525,0.702695,-9.84962,-0.52888,0.525,0.814656,-9.76565,-0.94873,0.525,0.534753,-9.98957,-0.94873,0.525,-18.2467,23.37478,0.08691,0.525,-6.68673,7.812214,2.745982,0.525,-10.7733,6.048829,-1.25662
0.5375,4.145493,10.63923,1.038578,0.5375,1.038578,10.83516,0.590734,0.5375,2.52206,10.58325,0.842646,0.5375,-0.30495,9.547608,4.90123,0.5375,-2.26427,9.127755,1.654363,0.5375,-0.41691,9.995452,4.005542,0.5375,-2.68412,9.659569,2.130197,0.5375,0.842646,10.77918,-0.55687,0.5375,3.893581,9.911481,1.486421,0.5375,0.310832,10.75119,-1.20064,0.5375,1.542402,11.11506,-1.70447,0.5375,5.377063,8.707901,-3.10398,0.5375,-2.65613,10.91913,-0.92074,0.5375,-3.43986,9.82751,-1.5925,0.5375,-6.01496,7.728243,4.257454,0.5375,-6.01496,7.728243,4.257454,0.5375,-5.53913,9.155745,1.934265,0.5375,0.758675,-9.79364,-0.58486,0.5375,0.786665,-9.82163,-0.92074,0.5375,0.590734,-10.2135,-1.00471,0.5375,-19.3383,25.64199,0.870636,0.5375,-6.68673,7.840204,2.690001,0.5375,-11.1092,6.300741,-1.14466
0.55,4.509366,10.86315,1.178529,0.55,1.150538,10.77918,0.562744,0.55,2.466079,10.49928,0.814656,0.55,-0.33294,9.519618,4.90123,0.55,-2.23628,9.071774,1.430441,0.55,-0.64084,9.995452,3.921571,0.55,-2.68412,9.547608,2.102206,0.55,0.898626,10.7232,-0.55687,0.55,3.837601,9.883491,1.430441,0.55,0.338822,10.7232,-1.22863,0.55,1.262499,11.36697,-1.70447,0.55,5.321083,7.532311,-3.77574,0.55,-2.68412,11.08707,-1.06069,0.55,-3.38388,9.939471,-1.56451,0.55,-5.98697,7.560302,4.285444,0.55,-5.98697,7.560302,4.285444,0.55,-5.73506,9.155745,1.934265,0.55,0.814656,-9.73766,-0.52888,0.55,0.814656,-9.93359,-0.92074,0.55,0.478773,-10.5214,-0.92074,0.55,-18.6106,27.29342,-0.08103,0.55,-6.65874,7.896184,2.662011,0.55,-11.4731,6.496673,-0.69682
0.5625,4.733288,10.83516,1.234509,0.5625,1.150538,10.75119,0.534753,0.5625,2.354118,10.47129,0.842646,0.5625,-0.30495,9.631579,4.845249,0.5625,-2.48819,9.183735,1.206519,0.5625,-0.89275,9.967462,3.837601,0.5625,-2.82407,9.603589,2.074216,0.5625,0.898626,10.7232,-0.52888,0.5625,3.893581,9.911481,1.430441,0.5625,0.366812,10.7232,-1.22863,0.5625,1.010587,11.50692,-1.76045,0.5625,4.677308,6.244761,-4.83937,0.5625,-2.88005,10.97511,-0.89275,0.5625,-3.15996,10.10741,-1.53652,0.5625,-5.98697,7.308389,4.257454,0.5625,-5.98697,7.308389,4.257454,0.5625,-5.79104,9.015794,1.934265,0.5625,0.842646,-9.76565,-0.52888,0.5625,0.702695,-10.0456,-0.89275,0.5625,0.338822,-10.6613,-0.80878,0.5625,-17.7429,27.68528,-1.20064,0.5625,-6.74271,8.036136,2.690001,0.5625,-11.613,6.552653,-0.13701
0.575,4.621327,10.66722,1.206519,0.575,1.150538,10.75119,0.590734,0.575,2.326128,10.38732,0.842646,0.575,-0.24897,9.659569,4.873239,0.575,-2.79608,9.491628,0.982597,0.575,-1.0327,9.883491,3.69765,0.575,-2.99202,9.883491,2.102206,0.575,0.926617,10.75119,-0.55687,0.575,3.893581,9.911481,1.458431,0.575,0.366812,10.75119,-1.20064,0.575,0.842646,11.42295,-1.76045,0.575,3.613679,4.789269,-5.51114,0.575,-3.18795,10.77918,-0.83677,0.575,-3.13197,10.33133,-1.36858,0.575,-5.87501,7.028487,4.201474,0.575,-5.87501,7.028487,4.201474,0.575,-5.70707,8.959813,1.850294,0.575,0.814656,-9.82163,-0.52888,0.575,0.590734,-10.0456,-0.94873,0.575,0.14289,-10.5774,-0.58486,0.575,-17.435,27.96518,-2.01236,0.575,-6.82668,8.036136,2.745982,0.575,-11.1652,6.496673,0.282841
0.5875,4.285444,10.47129,1.178529,0.5875,1.066568,10.69521,0.562744,0.5875,2.298138,10.41531,0.870636,0.5875,-0.24897,9.715549,5.01319,0.5875,-2.99202,9.687559,0.870636,0.5875,-1.14466,9.715549,3.585689,0.5875,-3.27192,10.24736,2.130197,0.5875,0.898626,10.80717,-0.52888,0.5875,3.809611,9.939471,1.486421,0.5875,0.338822,10.83516,-1.17265,0.5875,0.646714,11.25501,-1.78844,0.5875,1.990245,4.117503,-5.98697,0.5875,-3.52383,10.55526,-0.89275,0.5875,-3.21594,10.47129,-1.28461,0.5875,-5.76305,6.916526,4.061523,0.5875,-5.76305,6.916526,4.061523,0.5875,-5.73506,8.679911,1.766324,0.5875,0.870636,-9.76565,-0.47289,0.5875,0.590734,-9.96158,-1.0327,0.5875,0.1149,-10.2975,-0.52888,0.5875,-17.6869,26.73361,-1.53652,0.5875,-6.85467,7.868194,2.801962,0.5875,-10.2975,6.384712,0.674705
0.6,3.865591,10.27535,1.150538,0.6,0.982597,10.75119,0.646714,0.6,2.326128,10.47129,0.842646,0.6,-0.30495,9.715549,5.01319,0.6,-2.99202,9.79952,0.870636,0.6,-1.20064,9.603589,3.473728,0.6,-3.55182,10.49928,2.326128,0.6,0.898626,10.83516,-0.50089,0.6,3.809611,9.911481,1.458431,0.6,0.366812,10.77918,-1.20064,0.6,0.478773,10.89114,-1.78844,0.6,0.058919,4.369415,-6.32285,0.6,-3.69177,10.27535,-0.92074,0.6,-3.41187,10.49928,-1.14466,0.6,-6.01496,7.084468,4.005542,0.6,-6.01496,7.084468,4.005542,0.6,-5.67908,8.483979,1.710343,0.6,0.814656,-9.65369,-0.41691,0.6,0.786665,-9.79364,-1.0327,0.6,0.366812,-9.96158,-0.61285,0.6,-16.6233,24.60635,0.17088,0.6,-6.7707,7.784223,2.745982,0.6,-9.23384,6.300741,0.926617
0.6125,3.557698,9.995452,1.150538,0.6125,0.870636,10.77918,0.674705,0.6125,2.438089,10.4433,0.814656,0.6125,-0.24897,9.687559,5.041181,0.6125,-2.96403,9.911481,0.870636,0.6125,-1.28461,9.575598,3.249806,0.6125,-3.69177,10.52727,2.49407,0.6125,0.898626,10.77918,-0.55687,0.6125,3.893581,9.939471,1.458431,0.6125,0.422792,10.75119,-1.20064,0.6125,0.338822,10.55526,-1.81643,0.6125,-1.36858,5.377063,-6.01496,0.6125,-3.57981,10.02344,-0.86476,0.6125,-3.69177,10.4433,-1.17265,0.6125,-6.37883,7.448341,3.949562,0.6125,-6.37883,7.448341,3.949562,0.6125,-5.65109,8.316038,1.626372,0.6125,0.814656,-9.59771,-0.47289,0.6125,1.038578,-9.59771,-1.06069,0.6125,0.786665,-9.6257,-0.80878,0.6125,-15.1958,19.98796,-0.92074,0.6125,-6.65874,7.812214,2.717991,0.6125,-8.11423,6.524663,0.926617
0.625,3.473728,9.77153,1.206519,0.625,0.842646,10.83516,0.674705,0.625,2.57804,10.38732,0.842646,0.625,-0.19299,9.687559,4.9852,0.625,-2.85206,9.995452,0.870636,0.625,-1.48054,9.463637,3.165835,0.625,-3.77574,10.33133,2.662011,0.625,0.898626,10.7232,-0.55687,0.625,3.837601,9.939471,1.542402,0.625,0.478773,10.75119,-1.17265,0.625,0.14289,10.24736,-1.81643,0.625,-2.48819,6.468683,-4.69942,0.625,-3.18795,9.77153,-0.78079,0.625,-3.80373,10.33133,-1.20064,0.625,-6.68673,7.644272,3.921571,0.625,-6.68673,7.644272,3.921571,0.625,-5.70707,8.344028,1.682353,0.625,0.842646,-9.6257,-0.50089,0.625,1.262499,-9.45776,-1.06069,0.625,0.982597,-9.26183,-0.97672,0.625,-14.9718,15.73345,-1.78844,0.625,-6.65874,7.924175,2.662011,0.625,-7.24653,6.748585,0.730685
0.6375,3.613679,9.603589,1.31848,0.6375,0.870636,10.89114,0.646714,0.6375,2.606031,10.41531,0.870636,0.6375,-0.08103,9.659569,4.95721,0.6375,-2.79608,10.02344,0.870636,0.6375,-1.78844,9.407657,3.053874,0.6375,-3.71976,9.967462,2.885933,0.6375,0.842646,10.75119,-0.52888,0.6375,3.72564,9.883491,1.486421,0.6375,0.450783,10.69521,-1.11667,0.6375,-0.05304,10.16339,-1.76045,0.6375,-3.048,7.896184,-3.3279,0.6375,-2.76809,9.687559,-0.72481,0.6375,-3.77574,10.24736,-1.22863,0.6375,-6.74271,7.784223,3.669659,0.6375,-6.74271,7.784223,3.669659,0.6375,-5.73506,8.427999,1.738333,0.6375,0.814656,-9.59771,-0.50089,0.6375,1.234509,-9.42977,-1.11667,0.6375,1.038578,-8.89795,-1.08868,0.6375,-13.9642,12.59854,-1.25662,0.6375,-6.65874,7.980155,2.634021,0.6375,-6.4628,7.252409,0.646714
0.65,3.977552,9.659569,1.34647,0.65,0.786665,10.89114,0.646714,0.65,2.634021,10.38732,0.842646,0.65,-0.02505,9.659569,4.90123,0.65,-2.79608,9.995452,0.870636,0.65,-2.01236,9.295696,2.969904,0.65,-3.57981,9.603589,2.997894,0.65,0.786665,10.75119,-0.52888,0.65,3.69765,9.883491,1.430441,0.65,0.478773,10.66722,-1.08868,0.65,-0.24897,10.05143,-1.73246,0.65,-2.85206,9.575598,-2.62814,0.65,-2.48819,9.715549,-0.64084,0.65,-3.66378,10.07942,-1.17265,0.65,-6.57477,7.868194,3.417747,0.65,-6.57477,7.868194,3.417747,0.65,-5.79104,8.53996,1.682353,0.65,0.758675,-9.70967,-0.58486,0.65,1.010587,-9.54173,-1.22863,0.65,1.010587,-8.45011,-1.00471,0.65,-9.37379,9.323686,0.590734,0.65,-6.74271,7.868194,2.634021,0.65,-6.15491,7.448341,0.758675
0.6625,4.369415,9.715549,1.402451,0.6625,0.702695,10.89114,0.674705,0.6625,2.606031,10.38732,0.842646,0.6625,-0.02505,9.687559,4.90123,0.6625,-2.82407,9.967462,0.954607,0.6625,-2.12432,9.239716,2.997894,0.6625,-3.49584,9.519618,3.109855,0.6625,0.786665,10.75119,-0.52888,0.6625,3.69765,9.939471,1.430441,0.6625,0.478773,10.69521,-1.08868,0.6625,-0.38892,10.07942,-1.76045,0.6625,-1.92839,12.90644,-1.45255,0.6625,-2.43221,9.74354,-0.64084,0.6625,-3.55182,9.995452,-1.11667,0.6625,-6.40682,7.980155,3.221816,0.6625,-6.40682,7.980155,3.221816,0.6625,-5.79104,8.651921,1.654363,0.6625,0.814656,-9.84962,-0.50089,0.6625,0.618724,-9.65369,-1.39657,0.6625,0.842646,-8.1982,-0.94873,0.6625,-2.29226,5.181132,0.842646,0.6625,-6.7707,7.840204,2.606031,0.6625,-6.29486,7.36437,0.870636
0.675,4.789269,9.715549,1.458431,0.675,0.590734,10.83516,0.646714,0.675,2.634021,10.41531,0.814656,0.675,-0.05304,9.687559,4.873239,0.675,-2.93604,9.939471,1.038578,0.675,-2.1803,9.239716,2.885933,0.675,-3.43986,9.519618,3.277796,0.675,0.814656,10.7232,-0.52888,0.675,3.75363,9.995452,1.37446,0.675,0.422792,10.66722,-1.08868,0.675,-0.52888,10.19138,-1.81643,0.675,-0.38892,17.38487,-1.34059,0.675,-2.51618,9.715549,-0.64084,0.675,-3.63579,9.967462,-1.11667,0.675,-6.43481,8.148096,3.081864,0.675,-6.43481,8.148096,3.081864,0.675,-5.73506,8.819862,1.626372,0.675,0.786665,-9.9056,-0.38892,0.675,0.14289,-9.76565,-1.39657,0.675,0.450783,-8.14222,-0.83677,0.675,3.669659,1.262499,-0.02505,0.675,-6.79869,7.840204,2.662011,0.675,-6.7707,7.000497,1.150538
0.6875,5.01319,9.659569,1.486421,0.6875,0.562744,10.77918,0.590734,0.6875,2.662011,10.4433,0.786665,0.6875,-0.10902,9.687559,4.90123,0.6875,-3.10398,9.883491,1.178529,0.6875,-2.20829,9.323686,2.857943,0.6875,-3.35589,9.74354,3.557698,0.6875,0.842646,10.7232,-0.52888,0.6875,3.837601,9.939471,1.402451,0.6875,0.422792,10.63923,-1.08868,0.6875,-0.61285,10.21937,-1.87241,0.6875,3.501718,19.0363,-1.34059,0.6875,-2.54417,9.715549,-0.69682,0.6875,-3.80373,9.883491,-1.25662,0.6875,-6.51879,8.288048,2.913923,0.6875,-6.51879,8.288048,2.913923,0.6875,-5.67908,8.931823,1.598382,0.6875,0.870636,-9.9056,-0.36093,0.6875,-0.22098,-9.82163,-1.28461,0.6875,-0.13701,-8.03026,-0.61285,0.6875,7.36437,-2.57216,-1.78844,0.6875,-6.82668,7.896184,2.690001,0.6875,-7.19055,6.580643,1.206519
